Code,Name,Close,Location,Industry,List_date,EPS_2021,EPS_2020,EPS_2019,EPS_2018,EPS_2017,EPS_2016,EPS_2015,EPS_2014,EPS_2013,EPS_2012,EPS_2011,EPS_2010,EPS_2009,EPS_2008,EPS_2007,EPS_2006,Profit,AVG_EPS_2016_18,AVG_EPS_2011_13,Net_Asset,Div,Dividend,PE18_20,Div_Rate,Growth,Liquidate_Ratio,Assest_Over_Debt,PB,Mkt_value,,,,,,,,,Price201231
000301.SZ, 东方盛虹,12.77,江苏,化工,2000-05-29,0.73,0.07,0.4,0.26,0.19,0.121,0.1371,0.18,0.27,0.13,0.09,0.06,0.08,0.14,0.1193,0,1,0.4,0.146033333,4.439,是,1,31.925,19.63147243,1.739100662,0.628794212,0.352549014,2.876774048,7.93E+10,1,0,0,1,0,1,0,0,9.48
000333.SZ, 美的集团,40.76,广东,家用电器,2013-09-18,1/4/1900,3.9,3.58,3.05,2.63,2.28,2.99,2.49,4.33,3.26,0,0,0,0,0,0,1,3.873333333,2.586666667,17.8726,是,1,10.5232358,40.86810458,0.49742268,1.116728098,1.788443114,2.280585925,2.85E+11,1.00E+00,1,0,1,0,1,0,0,98.44
000338.SZ, 潍柴动力,9.2,山东,汽车,2007-04-30,1/1/1900,1.16,1.15,1.08,0.85,0.61,0.35,2.51,1.79,1.5,3.36,4.07,4.09,2.32,4.42,0,1,1.136666667,1.156666667,8.1254,是,1,8.093841642,17.44464926,-0.017291066,1.392227376,-25.68981386,1.132251951,8.03E+10,1.00E+00,1,0,1,1,1,1,1,15.79
000400.SZ, 许继电气,17.37,河南,电气设备,1997-04-18,0.7184,0.7101,0.4228,0.198,0.6087,0.8617,0.7147,1.0573,1.0634,0.88,0.4137,0.3877,0.3442,0.101,0.3066,0,1,0.6171,0.8779,9.3429,是,1,28.14778804,0,-0.29707256,2.169016418,-9.363999276,1.859165784,17514645357,0,0,1,1,0,1,0,0,14.46
000401.SZ, 冀东水泥,7.78,河北,建筑材料,1996-06-14,1/1/1900,1.948,1.853,1.101,0.08,0.039,-1.273,0.026,0.256,0.134,1.235,1.153,0.811,0.41,0.382,0,0,1.809666667,-0.402666667,11.8564,是,1,4.299134279,70.9434572,-5.494205298,1.181969016,2.225807453,0.656185689,20680901575,0,1,0,1,1,1,1,1,14.15
000402.SZ, 金 融 街,4.7,北京,房地产,1996-06-26,0.55,0.84,1.15,1.09,1.01,0.94,0.75,0.97,0.96,0.75,0.67,0.59,0.55,0.43,0.68,0,1,0.846666667,0.886666667,12.42,是,1,5.551181102,0,-0.045112782,2.252642734,0.455596216,0.3784219,14047970563,0,1,1,1,1,1,1,1,6.45
000403.SZ, 派林生物,18.12,山西,医药生物,1996-06-28,0.553,0.3793,0.5886,0.2934,0.1405,0.1977,0.28,0.45,0.26,0.15,0.19,0.14,0.01,0.95,0.16,0,1,0.506966667,0.309233333,8.6308,是,1,35.74199487,0,0.63943085,3.844573714,-4.534284431,2.099457756,13270365030,0,0,1,1,0,1,0,0,38
000404.SZ, 长虹华意,4.92,江西,家用电器,1996-06-19,0.2664,0.1667,0.044,0.1037,0.152,0.4508,0.3894,0.3345,0.2985,0.3172,0.0943,0.0588,0.2688,0.0808,0.02,0,1,0.159033333,0.391566667,4.9347,是,1,30.9369105,0,-0.59385375,1.330456872,5.452258137,0.997021096,3424300217,0,0,0,1,1,1,1,0,5.07
000405.SZ, ST鑫光,0,广东,-,1996-06-20,0,0,0,0,0,0,2.7772,0.0035,-0.0445,-0.0466,-0.2208,-0.04,0,0,0,0,0,0,0.9269,0,-,0,10000,0,-1,0,0,#DIV/0!,817085086,0,0,0,1,#DIV/0!,1,#DIV/0!,#DIV/0!,0
000406.SZ, 石油大明,0,山东,-,1996-06-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,10000,0,-999,0,0,#DIV/0!,3683959393,0,0,0,1,#DIV/0!,1,#DIV/0!,#DIV/0!,0
000407.SZ, 胜利股份,3.88,山东,公用事业,1996-07-03,0.13,0.16,0.15,0.12,0.07,-0.35,0.04,0.05,0.03,-0.22,0.01,0.5,0.41,0.57,0.06,0,0,0.146666667,-0.086666667,2.9694,是,1,26.45454545,0,-2.692307692,0.632087366,0.492760708,1.306661278,3414728465,0,0,0,1,1,1,1,0,4.25
000408.SZ, *ST藏格,26.51,青海,化工,1996-06-28,0.72,0.11,0.18,0.6516,0.61,0.5,-0.2359,-0.219,0.0857,0.0183,0.0291,0.138,-0.62,-0.41,0.027,0,0,0.336666667,0.015033333,4.7966,-,0,78.74257426,0,21.39467849,2.373728083,-21.4139286,5.526831506,41897333785,0,0,1,1,0,1,0,0,8.01
000409.SZ, 山东地矿,6.47,山东,综合,1996-06-27,0.0344,0.1445,-0.8888,0.0606,-0.4401,-0.4095,0.206,-0.0662,0.27,0.27,0.0327,-0.033,-0.0807,0.0161,-0.153,0,0,-0.236633333,-0.0899,0.987,-,0,10000,0,1.632183908,1.479554269,83.12373239,6.555217832,3305724592,0,0,0,1,0,1,0,0,4.07
000410.SZ, *ST沈机,5.8,辽宁,机械设备,1996-07-18,-0.51,-0.43,-3.9,-1.03,0.15,-1.83,-0.83,0.033,0.03,0.04,0.19,0.2597,0.05,0.04,0.14,0,0,-1.613333333,-0.875666667,-0.2955,-,0,10000,0,0.842405786,0.689016621,-2.172410181,-19.62774958,11975530297,0,0,0,1,1,1,1,1,3.69
000411.SZ, 英特集团,11.2,浙江,医药生物,1996-07-16,0.63,0.63,0.66,0.45,0.4,0.42,0.33,0.32,0.36,0.33,0.9,0.2,0.151,0.09,0.13,0,1,0.64,0.356666667,6.9968,是,1,17.5,0,0.794392523,1.39023151,0.916399912,1.600731763,3433027674,0,0,0,1,0,1,0,0,19.38
000412.SZ, ST五环,0,吉林,-,1996-07-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,10000,0,-999,0,0,#DIV/0!,835099243.6,0,0,0,1,#DIV/0!,1,#DIV/0!,#DIV/0!,0
000413.SZ, 东旭光电,1.85,河北,电子,1996-09-25,-0.49,-0.59,-0.2,0.38,0.33,0.29,0.48,0.33,0.51,0.37,0.031,0.004,-0.08,0.01,0.03,0,0,-0.426666667,0.366666667,4.3043,-,0,10000,0,-2.163636364,0.998942624,1.147322115,0.429802755,10420587404,0,0,0,1,1,1,1,0,2.56
000415.SZ, 渤海租赁,2.24,新疆,非银金融,1996-07-16,-0.1998,-1.2492,0.2992,0.3686,0.43,0.37,0.37,0.55,0.83,0.3876,0.4311,0.01,-0.2857,-0.2864,0.0438,0,0,-0.383266667,0.43,4.1385,-,0,10000,0,-1.891317829,0.415042582,0.086014464,0.54125891,13853327672,0,0,0,1,1,1,1,0,2.4
000416.SZ, 民生控股,3.58,山东,非银金融,1996-07-19,0.0256,0.0658,0.0534,0.0376,0.0512,0.0313,0.0401,0.1653,0.0084,0.1104,0.06,0.0269,0.1228,-0.0228,0.0078,0,1,0.048266667,0.0789,1.6861,是,1,74.17127072,0,-0.388255175,28.21082466,-18.40643971,2.123242987,1904099949,0,0,1,1,0,1,0,0,5.76
000417.SZ, 合肥百货,4.34,安徽,商业贸易,1996-08-12,0.2319,0.1757,0.2047,0.2879,0.2733,0.3635,0.3364,0.4693,0.5613,0.5243,1.0029,0.5956,0.4186,0.326,0.2714,0,1,0.2041,0.389733333,5.3541,是,1,21.26408623,0,-0.476308587,1.03640031,4.26498322,0.810593751,3384697428,0,0,0,1,1,1,1,1,4.82
000418.SZ, 小天鹅A,0,江苏,-,1997-03-28,0,0,0,2.94,2.38,1.86,1.45,1.1,0.65,0.54,0.72,0.8,0.41,0.07,0.91,0,0,0,1.47,0,-,0,10000,0,-1,0,0,#DIV/0!,36298472776,0,0,0,1,#DIV/0!,1,#DIV/0!,#DIV/0!,0
000419.SZ, 通程控股,4.69,湖南,商业贸易,1996-08-16,0.2547,0.3332,0.3209,0.2602,0.2353,0.1881,0.1884,0.2634,0.2791,0.2858,0.5018,0.3002,0.1619,0.1103,0.3057,0,1,0.302933333,0.2133,5.5607,是,1,15.48195423,0,0.42022191,1.844035579,-9.471324283,0.843418994,2549402652,0,0,0,1,1,1,1,1,4.67
000420.SZ, 吉林化纤,4.64,吉林,化工,1996-08-02,-0.0596,-0.1076,0.0461,0.0672,0.0433,0.0279,0.0201,0.0501,-1.0404,0.0262,-0.7772,-0.2088,0.05,-0.95,0.21,0,0,-0.040366667,0.0327,1.3664,-,0,10000,0,-2.234454638,0.429486331,0.794132614,3.395784543,11409149112,0,0,0,1,0,1,0,0,1.89
000421.SZ, 南京公用,4.49,江苏,公用事业,1996-08-06,0.1723,0.3931,0.1767,0.2501,0.2594,0.3363,0.3984,0.4673,0.1891,0.2661,0.252,0.1662,0.1448,0.148,0.2584,0,1,0.247366667,0.400666667,5.0009,是,1,18.15119256,0,-0.382612313,1.090342014,0.45089905,0.897838389,2596710384,0,0,0,1,1,1,1,1,6.78
000422.SZ, ST宜化,14.28,湖北,化工,1996-08-15,1/1/1900,0.129,0.092,0.23,-5.739,-1.431,0.039,0.035,0.076,0.965,1.508,1.056,0.438,0.486,0.716,0,0,0.656166667,-0.452333333,2.6816,-,0,21.76276353,0,-2.450626382,0.610239107,0.205115415,5.325178998,12821536647,0,0,0,1,0,1,0,0,3.2
000423.SZ, 东阿阿胶,36.12,山东,医药生物,1996-07-29,0.68,0.07,-0.68,3.1878,3.1258,2.8324,2.4847,2.0879,1.8392,1.5905,1.3091,0.8902,0.6232,0.5451,0.3929,0,0,0.023333333,2.468333333,15.2488,是,1,1548,0,-0.990546928,6.015721947,-3.213918927,2.368710981,23623257916,0,0,1,1,0,1,0,0,38.71
000425.SZ, 徐工机械,4.61,江苏,机械设备,1996-08-28,0.7052,0.4505,0.432,0.261,0.14,0.03,0.007,0.2,0.72,1.2,1.64,3.22,2.01,0.203,0.05,0,1,0.529233333,0.079,4.6522,-,0,8.710713611,0,5.699156118,1.349125606,1.696073233,0.990929023,54472525689,1,1,0,1,1,1,1,1,5.37
000426.SZ, 兴业矿业,5.62,内蒙古,有色金属,1996-08-28,0.1342,-0.1001,0.0556,-0.0918,0.3024,0.0568,-0.0208,0.2711,0.1441,0.296,0.4904,-0.13,0.21,-0.35,0.02,0,0,0.0299,0.102366667,2.9201,-,0,187.9598662,0,-0.707912732,0.244441992,0.835649378,1.924591624,10325020271,0,0,0,1,0,1,0,0,7.84
000428.SZ, 华天酒店,4.05,湖南,休闲服务,1996-08-08,0.0827,-0.5038,0.049,-0.469,0.107,-0.28,0.02,-0.14,0.17,0.14,0.16,0.25,0.26,0.37,0.47,0,0,-0.124033333,-0.133333333,2.0739,-,0,10000,0,-0.06975,0.349096613,0.845883802,1.952842471,4126650300,0,0,0,1,0,1,0,0,2.64
000429.SZ, 粤高速Ａ,7.19,广东,交通运输,1998-02-20,0.81,0.42,0.6,0.8,0.72,0.52,0.37,0.25,0.1,0.14,0.17,0.31,0.26,0.32,0.39,0,1,0.61,0.38,4.2962,是,1,11.78688525,0,0.605263158,2.701863822,2.362464868,1.673571994,15032896046,0,1,1,1,0,1,0,1,6.05
000430.SZ, 张家界,5.88,湖南,休闲服务,1996-08-29,-0.33,-0.23,0.03,0.07,0.19,0.19,0.36,0.19,0.1627,0.3154,0.2794,0.0915,-0.19,-0.12,0.03,0,0,-0.176666667,0.246666667,3.3776,-,0,10000,0,-1.716216216,0.207308277,0.664582378,1.740881099,2380327994,0,0,0,1,0,1,0,0,4.83
000488.SZ, 晨鸣纸业,4.75,山东,轻工制造,2000-11-20,0.56,0.36,0.33,0.51,1.7,0.99,0.5,0.26,0.35,0.11,0.29,0.56,0.41,0,0.59,0,1,0.416666667,0.583333333,6.0632,-,0,11.4,0,-0.285714286,0.650450613,0.453415307,0.783414699,14153775450,0,1,0,1,1,1,1,1,6.42
000498.SZ, 山东路桥,7.79,山东,建筑装饰,1997-06-09,1/1/1900,1.1221,0.5533,0.5924,0.5143,0.3836,0.337,0.2784,0.2228,0.3234,0.0011,0.0014,0.62,0.02,-1.86,0,1,1.0152,0.333,6.8194,是,1,7.673364854,0,2.048648649,1.110449601,1.009314134,1.142329237,12156815395,0,1,0,1,1,1,1,1,4.75
000501.SZ, 鄂武商Ａ,9.47,湖北,商业贸易,1992-11-20,0.98,0.71,1.6,1.38,1.65,1.77,1.57,1.3,0.92,0.79,0.65,0.58,0.47,0.36,0.31,0,1,1.096666667,1.546666667,13.8852,是,1,8.635258359,16.35233351,-0.290948276,0.438762466,0.318303295,0.682021145,7282361163,0,1,0,1,1,1,1,1,11.65
000502.SZ, *ST绿景,0,广东,房地产,1992-11-23,-0.11,-0.1,-0.05,0.42,-0.45,0.17,-0.13,0.02,0.04,-0.06,0.14,-0.2675,0.1759,0.3064,0.0239,0,0,-0.086666667,0.02,0.8603,-,0,10000,0,-5.333333333,2.678001184,-3.027802118,0,109043568.1,0,0,1,1,1,1,1,1,9.25
000503.SZ, 国新健康,10.11,海南,医药生物,1992-11-30,-0.1952,-0.2699,0.0194,-0.2089,0.0186,0.0312,0.0257,0.0278,0.0144,0.0268,0.02,0.0162,0.0106,0.0072,0.0049,0,0,-0.148566667,0.028233333,0.866,-,0,10000,0,-6.262101535,2.17652271,-2.622470392,11.6743649,9171945712,0,0,1,1,0,1,0,0,8.36
000504.SZ, 南华生物,13.13,湖南,医药生物,1992-12-08,-0.06,0.03,0.06,-0.11,-0.12,0.07,-0.07,-0.08,0.04,0.004,-0.1,0.02,-0.43,-0.55,0.0118,0,0,0.01,-0.026666667,0.0534,-,0,1313,0,-1.375,0.976599486,-11.75764199,245.8801498,4090965320,0,0,0,1,0,1,0,0,12.24
000505.SZ, 京粮控股,7.23,海南,农林牧渔,1992-12-21,0.28,0.26,0.19,0.24,0.2,0.17,-0.25,-0.41,0.03,-0.3,-0.12,0.06,0.19,-0.18,-0.07,0,0,0.243333333,-0.163333333,4.011,-,0,29.71232877,0,-2.489795918,1.525306615,1.382346758,1.802543007,5255850315,0,0,0,1,0,1,0,0,8.88
000506.SZ, 中润资源,3.19,山东,房地产,1993-03-12,-0.139,-0.5305,-0.0196,0.0454,-0.4835,0.0095,0.0234,-0.2331,0.2084,0.4111,0.2883,0.3656,0.3069,0.2582,0.2815,0,0,-0.2297,-0.066733333,0.4032,-,0,10000,0,2.442057942,0.297636658,0.358235839,7.911706349,2963566658,0,0,0,1,0,1,0,0,2.4
000507.SZ, 珠海港,5.27,广东,交通运输,1993-03-26,0.484,0.2826,0.2513,0.2138,0.1781,0.132,0.0996,0.0217,0.121,0.25,0.8464,0.6036,0.2862,0.251,0.4084,0,1,0.3393,0.084433333,5.9914,是,1,15.5319776,0,3.018555073,1.035080325,0.583831143,0.879594085,4847002897,0,0,0,1,1,1,1,1,5.68
000508.SZ, 琼民源A,0,海南,-,1993-04-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,10000,0,-999,0,0,#DIV/0!,13144163058,0,0,0,1,#DIV/0!,1,#DIV/0!,#DIV/0!,0
000509.SZ, *ST华塑,3.73,四川,医药生物,1993-05-07,-0.0053,0.007,-0.1569,-0.0651,0.0151,-0.0865,0.0198,-0.0617,0.084,-0.3438,-0.4515,0.0406,-0.1741,-0.57,0.05,0,0,-0.051733333,-0.0428,0.1287,-,0,10000,0,0.208722741,1.090806656,4.1717772,28.98212898,4002767634,0,0,0,1,0,1,0,0,2.69
000510.SZ, 新金路,5.62,四川,化工,1993-05-07,0.4917,0.1174,0.1018,0.1643,0.1108,0.0953,0.0231,-0.2418,-0.2852,0.0263,-0.1902,0.1336,0.0093,-0.1029,0.1324,0,0,0.236966667,-0.041133333,2.1933,-,0,23.71641581,0,-6.760940032,1.187897633,-5.514517893,2.562348972,3423604267,0,0,0,1,0,1,0,0,4.67
000511.SZ, 烯碳退,0,辽宁,-,1993-05-18,0,0,0,0,0.07,-0.41,0.002,-0.23,0.06,0.04,0.03,0.03,0.1,0.11,0.23,0,0,0,-0.212666667,0,-,0,10000,0,-1,0,0,#DIV/0!,704447526.7,0,0,0,1,#DIV/0!,1,#DIV/0!,#DIV/0!,0
000513.SZ, 丽珠集团,35.46,广东,医药生物,1993-10-28,1/1/1900,1.83,1.39,1.51,8.06,1.97,1.6,1.74,1.65,1.49,1.22,1.41,1.61,0.17,1.66,0,1,1.706666667,1.77,13.87,是,1,20.77734375,68.4442376,-0.035781544,2.118837888,-2.222963719,2.556596972,33159750366,0,0,1,1,0,1,0,0,40.5
000514.SZ, 渝 开 发,3.37,重庆,房地产,1993-07-12,0.1921,0.1583,0.3124,0.0298,0.0958,0.1454,0.0087,0.145,0.1499,0.077,0.214,0.1936,0.2449,0.2035,0.3059,0,1,0.220933333,0.0997,4.1635,是,1,15.25347013,0,1.215981277,2.106566224,4.715849489,0.809415156,2843508152,0,0,1,1,1,1,1,1,3.79
000515.SZ, 攀渝钛业,0,重庆,-,1993-07-12,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.54,0.06,0,0,0,0,0,-,0,10000,0,-999,0,0,#DIV/0!,2862402492,0,0,0,1,#DIV/0!,1,#DIV/0!,#DIV/0!,0
000516.SZ, 国际医学,9.08,陕西,医药生物,1993-08-09,-0.37,0.02,-0.21,1.11,0.1,0.1,0.32,0.49,0.17,0.16,0.18,0.21,0.25,0.4,0.53,0,0,-0.186666667,0.303333333,2.3399,-,0,10000,0,-1.615384615,0.666841777,1.184349658,3.880507714,20659317507,0,0,0,1,0,1,0,0,12.57
000517.SZ, 荣安地产,2.39,浙江,房地产,1993-08-06,0.3412,0.5473,0.5932,0.1911,0.1702,0.0468,0.0324,0.2828,0.4283,0.3998,0,0.2323,0.8252,-0.29,0.11,0,1,0.4939,0.120666667,2.8688,是,1,4.839036242,46.89449479,3.093093923,1.341818975,0.209488717,0.833100948,7609574739,0,1,0,1,1,1,1,1,2.9
000518.SZ, 四环生物,3.22,江苏,医药生物,1993-09-08,-0.0338,0.0265,0.0139,-0.0286,0.0071,0.0043,-0.0723,0.0058,-0.0687,0.0098,-0.0058,0.0074,0.0227,-0.1359,-0.17,0,0,0.0022,-0.020733333,0.5886,-,0,1463.636364,0,-1.106109325,5.130532389,-73.19576696,5.470608223,3315171035,0,0,1,1,0,1,0,0,5.12
000519.SZ, 中兵红箭,19.93,湖南,国防军工,1993-10-08,0.3485,0.1972,0.183,0.247,0.0857,0.11,0.2406,0.54,0.62,0.0298,-0.0579,0.06,0.02,-0.14,0.05,0,1,0.2429,0.296866667,6.4708,是,1,82.05022643,0,-0.181787559,2.141126633,-1.979746721,3.079990109,27753700511,0,0,1,1,0,1,0,0,10.02
000520.SZ, 长航凤凰,3.25,湖北,交通运输,1993-10-25,0.095,0.0104,0.0318,0.0605,0.0502,0.0096,0.1211,4.2559,-6.691,-2.7859,-1.3085,0.0164,-0.6073,0.1096,0.5485,0,0,0.045733333,1.4622,0.5121,-,0,71.06413994,0,-0.968722929,1.241317862,-45.92425882,6.346416715,3289271229,0,0,0,1,0,1,0,0,3.4
000521.SZ, 长虹美菱,4.23,安徽,家用电器,1993-10-18,0.0497,-0.0819,0.054,0.037,0.0311,0.2717,0.0347,0.3856,0.3589,0.2517,0.1675,0.7878,0.7282,0.0621,0.0427,0,0,0.007266667,0.230666667,4.6308,是,1,582.1100917,0,-0.96849711,1.106620461,6.554546083,0.91344908,4356577314,0,0,0,1,1,1,1,0,6.06
000522.SZ, 白云山A,0,广东,-,1993-11-08,0,0,0,0,0,0,0,0,0,0.744,0.5566,0.4365,0.2298,0.1629,0.3081,0,0,0,0,0,-,0,10000,0,-999,0,0,#DIV/0!,10914879343,0,0,0,1,#DIV/0!,1,#DIV/0!,#DIV/0!,0
000523.SZ, *ST浪奇,2.91,广东,化工,1993-11-08,0.91,-7.14,0.1,0.05,0.08,0.08,0.07,0.099,0.072,0.052,0.056,0.087,0.055,0.03,0.06,0,0,-2.043333333,0.083,0.645,-,0,10000,0,-25.6184739,1.774407877,-1.792750585,4.511627907,4692142590,0,0,0,1,0,1,0,0,4.08
000524.SZ, 岭南控股,8.85,广东,休闲服务,1993-11-18,-0.19,-0.36,0.39,0.31,0.28,0.11,0.15,0.13,0.13,0.11,0.08,0.025,-0.19,0.02,0.1,0,0,-0.053333333,0.13,3.3193,-,0,10000,0,-1.41025641,2.085011338,-1.112080331,2.666224806,5931346083,0,0,1,1,0,1,0,0,7.91
000525.SZ, ST红太阳,12.14,江苏,化工,1993-10-28,-6.4468,-0.265,0.0462,1.096,1.201,0.222,0.359,0.842,0.733,0.572,0.204,-0.042,0.0129,0.0391,0.0674,0,0,-2.221866667,0.474333333,0.9538,-,0,10000,0,-5.684188335,0.608608937,-0.172113116,12.72803523,7050582678,0,0,0,1,0,1,0,0,6.05
000526.SZ, 学大教育,15.08,福建,传媒,1993-11-01,-4.695,0.4542,0.1441,0.1346,0.2535,-1.0259,-0.141,0.0204,-0.0694,0.0382,0.0463,0.0731,0.0108,-0.1232,0.0301,0,0,-1.365566667,-0.382166667,3.6235,-,0,10000,0,2.573222852,0.422449385,-0.922416784,4.161722092,1775861652,0,0,0,1,0,1,0,0,52.39
000527.SZ, 美的电器,0,广东,-,1993-11-12,0,0,0,0,0,0,0,0,0,1.03,1.11,1,0.97,0.55,0.95,0,0,0,0,0,-,0,10000,0,-999,0,0,#DIV/0!,47448554053,0,0,0,1,#DIV/0!,1,#DIV/0!,#DIV/0!,0
000528.SZ, 柳    工,5.76,广西,机械设备,1993-11-18,0.51,0.9,0.69,0.5402,0.287,0.0438,0.0189,0.1764,0.2979,0.25,1.17,2.37,1.35,0.64,1.2,0,1,0.7,0.0797,10.4256,是,1,8.228571429,0,7.78293601,1.516066773,1.773439488,0.552486188,11260915148,0,1,0,1,1,1,1,1,7.36
000529.SZ, 广弘控股,6.65,广东,传媒,1993-11-18,0.57,0.52,0.42,0.29,0.27,0.18,0.13,0.26,0.14,0.11,0.12,0.1,0.1,0.85,0.0123,0,1,0.503333333,0.19,3.9655,是,1,13.21192053,0,1.649122807,2.16540807,-1.143488532,1.676963813,3882205695,0,1,1,1,0,1,0,1,6.78
000530.SZ, 冰山冷热,5.2,辽宁,机械设备,1993-12-08,-0.319,0.025,0.106,0.13,0.23,0.31,0.36,0.33,0.44,0.33,0.23,0.29,0.22,0.36,0.37,0,0,-0.062666667,0.333333333,3.5612,是,1,10000,0,-1.188,1.250068905,3.538166494,1.460181961,4384705036,0,0,0,1,1,1,1,0,4.86
000531.SZ, 穗恒运Ａ,6.69,广东,公用事业,1994-01-06,0.2342,1.1385,0.5998,0.1196,0.2689,0.8371,0.657,0.9421,1.0157,0.8568,0.2225,0.5076,0.9475,-0.2,0.04,0,1,0.6575,0.812066667,7.4926,是,1,10.17490494,0,-0.190337411,0.789478781,0.786890028,0.892880976,5499844879,0,1,0,1,1,1,1,1,9.6
000532.SZ, 华金资本,10.23,广东,电子,1994-01-03,0.5598,0.4728,0.2055,0.1586,0.1401,0.1185,0.1097,0.0916,0.1532,0.12,0.08,0.07,0.12,-0.0894,0.1393,0,1,0.4127,0.1066,3.3963,是,1,24.78798158,0,2.871482176,0.73295823,1.254189542,3.012101404,3526366318,0,0,0,1,0,1,0,0,11.72
000533.SZ, 顺钠股份,3.82,广东,电气设备,1994-01-03,-0.018,0.124,0.004,-1.4,0.06,0.33,0.18,0.18,0.26,0.1071,0.1,0.19,0.34,0.11,0.2242,0,0,0.036666667,0.23,0.9877,-,0,104.1818182,0,-0.84057971,1.339873433,1.544950437,3.867571125,2638917120,0,0,0,1,0,1,0,0,3.04
000534.SZ, 万泽股份,15.21,广东,医药生物,1994-01-10,0.1896,0.156,0.1437,0.12,0.18,0.15,0.09,0.1,0.31,0.27,0.05,0.05,0.06,0.0754,0.5652,0,1,0.1631,0.113333333,2.1609,是,1,93.25567137,0,0.439117647,1.144482757,4.779219209,7.038733861,7614477290,0,0,0,1,0,1,0,0,13.68
000535.SZ, *ST猴王,0,辽宁,-,1993-11-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,10000,0,-999,0,0,#DIV/0!,151361611,0,0,0,1,#DIV/0!,1,#DIV/0!,#DIV/0!,0
000536.SZ, *ST华映,2,福建,电子,1993-11-26,-0.0809,0.221,-0.9353,-1.7955,0.0741,0.3892,0.195,0.3205,0.4436,0.3941,0.495,0.5091,0.0563,0.05,0.16,0,0,-0.265066667,0.301566667,1.8996,-,0,10000,0,-1.878965403,0.575165223,1.559758587,1.052853232,5532065606,0,0,0,1,1,1,1,0,2.92
000537.SZ, 广宇发展,13.16,天津,房地产,1993-12-10,-0.73,1.19,1.69,1.34,1.29,0.67,0.28,0.55,0.7,0.55,0.55,0.21,0.16,-0.076,0.091,0,0,0.716666667,0.5,7.2661,是,1,18.3627907,0,0.433333333,1.215324834,0.215369011,1.811150411,24510772675,0,0,0,1,0,1,0,0,6.27
000538.SZ, 云南白药,54.78,云南,医药生物,1993-12-15,1/2/1900,4.31,3.28,3.18,3.02,2.8,2.66,2.41,3.34,2.28,1.74,1.33,1.13,0.96,0.7,0,1,3.256666667,2.623333333,29.801,是,1,16.82088025,73.22047835,0.241423126,3.577825647,-3.020792657,1.838193349,9.84E+10,1.00E+00,0,1,1,0,1,0,0,113.6
000539.SZ, 粤电力Ａ,4.52,广东,公用事业,1993-11-26,-0.6,0.33,0.22,0.09,0.14,0.18,0.62,0.69,0.71,0.43,0.13,0.28,0.44,0.01,0.25,0,0,-0.016666667,0.496666667,4.416,-,0,10000,0,-1.033557047,0.606067532,0.32927031,1.023550725,23731283617,0,0,0,1,1,1,1,0,3.88
000540.SZ, 中天金融,1.41,贵州,房地产,1994-02-02,-0.92,0.082,0.1587,0.2098,0.4452,0.6308,0.6064,1.2197,0.8441,0.3429,0.4106,0.6073,0.8066,0.5712,0.3136,0,0,-0.226433333,0.818966667,1.6975,-,0,10000,0,-1.276486629,1.062671516,0.04841723,0.830633284,9877409097,0,0,0,1,1,1,1,0,3.15
000541.SZ, 佛山照明,5.52,广东,电子,1993-11-23,0.1836,0.2265,0.2152,0.2699,0.5819,0.8429,0.042,0.27,0.26,0.41,0.3,0.27,0.2168,0.32,0.91,0,1,0.208433333,0.384966667,4.1452,是,1,26.48328802,0,-0.458567841,1.558305897,-24.33479024,1.331660716,7518210451,0,0,0,1,1,1,1,0,6.2
000542.SZ, TCL通讯,0,广东,-,1993-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,10000,0,-999,0,0,#DIV/0!,5142894592,0,0,0,1,#DIV/0!,1,#DIV/0!,#DIV/0!,0
000543.SZ, 皖能电力,4.68,安徽,公用事业,1993-12-20,-0.59,0.45,0.39,0.31,0.07,0.5,0.65,0.88,1.11,0.367,0.02,0.28,0.15,0.052,0.08,0,0,0.083333333,0.676666667,5.4929,-,0,56.16,0,-0.876847291,0.511458324,0.607322901,0.852008957,10608920389,0,0,0,1,1,1,1,0,4.18
000544.SZ, 中原环保,6,河南,公用事业,1993-12-08,0.52,0.51,0.48,0.43,0.5,0.5,0.38,0.25,0.22,0.38,0.3,0.2737,0.2179,0.2409,0.1972,0,1,0.503333333,0.376666667,6.6858,是,1,11.9205298,47.90373336,0.336283186,0.677419904,0.468827423,0.897424392,5848106928,0,1,0,1,1,1,1,1,7.01
000545.SZ, 金浦钛业,3.63,吉林,化工,1993-12-15,0.1087,-0.2536,0.0274,0.103,0.17,0.12,0.13,0.13,0.36,0.02,-0.0351,-0.3,-0.1,0.02,0.12,0,0,-0.039166667,0.126666667,1.9446,-,0,10000,0,-1.309210526,1.430640539,7.625729354,1.866707806,3582204138,0,0,0,1,0,1,0,0,3.48
