Code,Name,Close,Location,Industry,List_date,EPS_2021,EPS_2020,EPS_2019,EPS_2018,EPS_2017,EPS_2016,EPS_2015,EPS_2014,EPS_2013,EPS_2012,EPS_2011,EPS_2010,EPS_2009,EPS_2008,EPS_2007,EPS_2006,Profit,AVG_EPS_2016_18,AVG_EPS_2011_13,Net_Asset,Div,Dividend,PE18_20,Div_Rate,Growth,Liquidate_Ratio,Assest_Over_Debt,PB,Mkt_value,,,,,,,,,Price201231
603890.SH, 春秋电子,9.14,江苏,电子,Fetching,0.75,0.64,0.58,0.57,1.56,1.54,0.96,0,0,0,0,0,0,0,0,0,0,0.656666667,0.833333333,5.8654,是,1,13.91878173,0,-0.212,1.474421722,8.584884092,1.558290995,4232625208,0,1,0,#VALUE!,0,#VALUE!,#VALUE!,1,11.62
603893.SH, 瑞芯微,68.81,福建,电子,Fetching,1.45,0.79,0.55,0.52,0.33,0.82,0.23,0,0,0,0,0,0,0,0,0,0,0.93,0.35,6.8318,是,1,73.98924731,0,1.657142857,5.841956584,-4.079590757,10.07201616,31301991000,0,0,1,#VALUE!,0,#VALUE!,#VALUE!,0,72.35
603895.SH, 天永智能,24.14,上海,机械设备,Fetching,0.07,0.11,-0.37,0.3392,1.071,1.09,0,0,0,0,0,0,0,0,0,0,0,-0.063333333,0.363333333,5.5509,是,1,10000,0,-1.174311927,1.509016564,1.245244096,4.348844332,2403699200,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,16.98
603896.SH, 寿仙谷,39.66,浙江,医药生物,Fetching,1.34,1.07,0.88,0.76,0.71,0.77,0.6,0.66,0,0,0,0,0,0,0,0,0,1.096666667,0.676666667,10.4965,是,1,36.16413374,30.03450197,0.620689655,5.245476203,-2.596858858,3.778402325,6844742302,0,0,1,#VALUE!,0,#VALUE!,#VALUE!,0,35.13
603897.SH, 长城科技,21.35,浙江,电气设备,Fetching,2.01,0.95,0.87,1.11,1.33,0.89,0.44,0,0,0,0,0,0,0,0,0,0,1.276666667,0.443333333,13.1394,是,1,16.7232376,71.92643397,1.879699248,2.103470422,3.13997621,1.624883937,5179471236,0,0,1,#VALUE!,0,#VALUE!,#VALUE!,0,17.82
603898.SH, 好莱客,11.32,广东,轻工制造,Fetching,0.25,0.86,1.16,1.22,1.14,0.85,0.58,1.94,1.37,0.82,0.63,0,0,0,0,0,1,0.756666667,1.123333333,8.179,是,1,14.96035242,0,-0.326409496,1.355627692,1.980027795,1.384032278,3579688594,0,1,0,#VALUE!,1,#VALUE!,#VALUE!,1,16.12
603899.SH, XD晨光文,54.98,上海,轻工制造,Fetching,1.6425,1.3558,1.1523,0.877,0.6892,0.5358,0.9289,0.8489,0.7009,0.5637,0.3223,0,0,0,0,0,1,1.383533333,0.7712,6.6774,是,1,39.73883294,36.67302027,0.794000692,1.825337002,-2.147704539,8.233743673,41526600640,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,88.56
603900.SH, 莱绅通灵,6.43,江苏,商业贸易,Fetching,0.11,0.31,0.43,0.61,0.9082,1.18,0.99,0.94,0.64,0.43,1.25,0,0,0,0,0,1,0.283333333,1.036666667,6.6185,是,1,22.69411765,0,-0.726688103,7.2411678,-15.97515295,0.971519226,2366293188,0,0,1,#VALUE!,1,#VALUE!,#VALUE!,1,7.06
603901.SH, 永创智能,15.8,浙江,机械设备,Fetching,0.57,0.4,0.23,0.18,0.16,0.22,0.4,0.99,0.95,0.89,0.72,0,0,0,0,0,1,0.4,0.536666667,4.4429,是,1,39.5,30.11414209,-0.254658385,1.436079171,2.294828757,3.556235792,6266823905,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,8.73
603903.SH, 中持股份,9.04,北京,公用事业,Fetching,0.81,0.68,0.77,0.9,0.65,0.61,0.6,0.55,0,0,0,0,0,0,0,0,0,0.753333333,0.586666667,5.7916,是,1,12,0,0.284090909,0.988304336,-0.042784886,1.560881276,2379577554,0,1,0,#VALUE!,0,#VALUE!,#VALUE!,1,11
603906.SH, 龙蟠科技,23.15,江苏,化工,Fetching,0.73,0.67,0.42,0.32,0.44,0.57,0.37,0.53,0,0,0,0,0,0,0,0,0,0.606666667,0.49,4.6092,-,0,38.15934066,0,0.238095238,1.543117062,1.179766714,5.022563569,17014525769,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,33.65
603908.SH, 牧高笛,60.86,浙江,纺织服装,Fetching,1.18,0.69,0.61,0.62,0.8,0.95,1.08,0.7,0.92,0.95,0.98,0,0,0,0,0,1,0.826666667,0.91,7.0256,是,1,73.62096774,76.34900777,-0.091575092,1.560994491,1.604726477,8.662605329,6574300200,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,23.27
603909.SH, 合诚股份,10.7,福建,建筑装饰,Fetching,0.2016,0.3285,0.5216,0.6753,0.6223,0.6611,0.7067,0.6545,0.63,0.57,0,0,0,0,0,0,1,0.350566667,0.6741,4.3904,是,1,30.52201198,0,-0.479948573,1.882607265,21.98283551,2.437135569,2400198066,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,15.39
603912.SH, 佳力图,12.56,江苏,机械设备,Fetching,0.39,0.54,0.4,0.51,0.7,0.54,0.51,0.42,0,0,0,0,0,0,0,0,0,0.443333333,0.49,4.4724,是,1,28.33082707,0,-0.095238095,2.762621038,-5.870944068,2.808335569,3222994289,0,0,1,#VALUE!,0,#VALUE!,#VALUE!,0,14.32
603915.SH, 国茂股份,20.84,江苏,机械设备,Fetching,0.99,0.77,0.67,0.58,0.35,0.27,0,0,0,0,0,0,0,0,0,0,0,0.81,0.09,6.2416,是,1,25.72839506,0,8,1.889251329,15.76469965,3.338887465,11276181627,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,26.58
603916.SH, 苏博特,16.08,江苏,化工,Fetching,1.27,1.39,1.14,0.88,0.57,0.58,0.8,0.57,2.32,1.8,0,0,0,0,0,0,1,1.266666667,0.65,9.3517,是,1,12.69473684,28.39810426,0.948717949,1.769275447,2.586859986,1.719473465,7758900411,0,1,0,#VALUE!,0,#VALUE!,#VALUE!,1,22.97
603917.SH, 合力科技,23.65,浙江,汽车,Fetching,0.41,0.4714,0.4841,0.6235,0.9471,0.93,0.88,0.71,0.49,0,0,0,0,0,0,0,1,0.455166667,0.84,6.5914,是,1,51.95898938,0,-0.458134921,2.619688508,12.47800207,3.588008617,5801600000,0,0,1,#VALUE!,0,#VALUE!,#VALUE!,0,9.78
603918.SH, 金桥信息,7.36,上海,计算机,Fetching,0.25,0.38,0.27,0.29,0.2,0.16,0.47,0.58,0.56,0.71,0.69,0,0,0,0,0,1,0.3,0.403333333,3.0714,是,1,24.53333333,0,-0.256198347,2.591285469,-2.15132381,2.396301361,2593145650,0,0,1,#VALUE!,0,#VALUE!,#VALUE!,0,10.34
603919.SH, 金徽酒,26.75,甘肃,食品饮料,Fetching,0.64,0.65,0.71,0.71,0.69,0.85,0.79,0.59,0.52,0.58,0,0,0,0,0,0,1,0.666666667,0.743333333,5.8774,是,1,40.125,0,-0.103139013,2.713308456,-9.551685541,4.551332222,12620628725,0,0,1,#VALUE!,0,#VALUE!,#VALUE!,0,40.49
603920.SH, 世运电路,14.38,广东,电子,Fetching,0.39,0.74,0.81,0.56,0.49,0.85,0.5,0.46,0.41,0.34,0,0,0,0,0,0,1,0.646666667,0.603333333,5.0544,是,1,22.2371134,0,0.071823204,2.065913572,-6.063903908,2.845045901,7679287429,0,0,1,#VALUE!,0,#VALUE!,#VALUE!,0,26.16
603922.SH, 金鸿顺,21.18,江苏,汽车,Fetching,0.15,0.06,-0.7,0.44,0.87,1.11,0.85,1.19,1.33,0.92,0,0,0,0,0,0,0,-0.163333333,1.05,8.2479,是,1,10000,33.42893595,-1.155555556,4.840442585,-3.94252724,2.567926381,3148800000,0,0,1,#VALUE!,0,#VALUE!,#VALUE!,0,13.77
603926.SH, 铁流股份,9.06,浙江,汽车,Fetching,1.07,1.02,0.77,0.69,1.02,1.24,1.05,1.22,1.3,0.87,0,0,0,0,0,0,1,0.953333333,1.17,8.6524,是,1,9.503496503,17.00288221,-0.185185185,1.873446115,-11.40004243,1.047108317,2228760876,0,1,0,#VALUE!,1,#VALUE!,#VALUE!,1,11.61
603927.SH, 中科软,29.61,北京,计算机,Fetching,0.97,1.12,0.98,0.84,0.62,0.5,0.44,0.39,0,0,0,0,0,0,0,0,0,1.023333333,0.443333333,4.4074,是,1,28.93485342,56.5355208,1.308270677,1.547354577,-2.002369215,6.718246585,13777456000,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,40.09
603928.SH, 兴业股份,10.61,江苏,化工,Fetching,0.64,0.59,0.66,0.72,0.67,0.68,0.72,0.59,0.49,0.41,0.49,0,0,0,0,0,1,0.63,0.663333333,7.554,是,1,16.84126984,0,-0.050251256,3.673442523,10.63200301,1.404553879,2193408000,0,0,1,#VALUE!,1,#VALUE!,#VALUE!,0,11.38
603929.SH, 亚翔集成,12.68,江苏,建筑装饰,Fetching,0.12,-0.15,0.47,0.76,0.6,1.03,0.5,0.26,0.36,0.3,0.18,0,0,0,0,0,0,0.146666667,0.596666667,4.8601,是,1,86.45454545,0,-0.754189944,1.73058313,-5.082236719,2.608999815,2406700800,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,11.35
603931.SH, 格林达,27.18,浙江,电子,Fetching,0,0,1.34,1.17,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0.446666667,0,8.5456,是,1,60.85074627,30.42659545,-999,5.988453207,-2.076226418,3.18058416,5635528651,0,0,1,#VALUE!,0,#VALUE!,#VALUE!,0,40.76
603933.SH, 睿能科技,11.98,福建,电子,Fetching,0.4256,0.1251,0.1497,0.7898,1.5731,1.21,0.63,0.61,0.65,0,0,0,0,0,0,0,1,0.233466667,0.816666667,5.4004,是,1,51.31353512,31.99195088,-0.714122449,2.27804402,3.949572456,2.218354196,2123382354,0,0,1,#VALUE!,0,#VALUE!,#VALUE!,0,11.11
603936.SH, 博敏电子,12.22,广东,电子,Fetching,0.47,0.55,0.64,0.68,0.39,0.319,0.486,0.552,0.567,0.583,0.418,0,0,0,0,0,1,0.553333333,0.452333333,7.0753,-,0,22.08433735,0,0.223286662,1.117961731,1.86656923,1.727135245,6770910285,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,12.56
603937.SH, 丽岛新材,11.74,江苏,建筑材料,Fetching,0.63,0.55,0.55,0.55,0.58,0.56,0.36,0.39,0.42,0.42,0,0,0,0,0,0,1,0.576666667,0.436666667,7.3025,是,1,20.3583815,0,0.320610687,4.382983028,-8.181544969,1.607668607,2289324800,0,0,1,#VALUE!,0,#VALUE!,#VALUE!,0,9.92
603938.SH, 三孚股份,34.5,河北,化工,Fetching,1.72,0.65,0.72,0.75,1.09,0.72,0.74,0.81,0.56,0.2,0,0,0,0,0,0,1,1.03,0.756666667,7.9663,是,1,33.49514563,10.00348223,0.36123348,1.899588599,10.52101153,4.330743256,10798209906,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,21.66
603939.SH, 益丰药房,63.84,湖南,医药生物,Fetching,1.24,1.455,1.442,1.144,0.864,0.66,0.57,1.17,0.83,0.57,0.47,0,0,0,0,0,1,1.379,0.8,10.4086,是,1,46.29441624,0,0.72375,1.173573013,1.471287851,6.133389697,35391529203,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,90.19
603948.SH, 建业股份,21.77,浙江,化工,Fetching,1.81,0.82,1.19,1.65,1.52,0.46,0.25,0,0,0,0,0,0,0,0,0,0,1.273333333,0.236666667,10.409,是,1,17.09685864,30.34248891,4.38028169,3.103664105,-2.522125508,2.091459314,3827581500,0,0,1,#VALUE!,0,#VALUE!,#VALUE!,0,19.23
603949.SH, 雪龙集团,18.04,浙江,化工,Fetching,0.61,0.76,0.89,0.81,0.93,0.59,0.43,0.66,0.52,0,0,0,0,0,0,0,1,0.753333333,0.56,4.8938,是,1,23.94690265,49.08224315,0.345238095,16.23302564,-13.45548199,3.686296947,5868276617,0,0,1,#VALUE!,0,#VALUE!,#VALUE!,0,15.13
603950.SH, 长源东谷,15.9,湖北,汽车,Fetching,1.08,1.52,1.55,1.05,1.13,0.6,0.49,0,0,0,0,0,0,0,0,0,0,1.383333333,0.363333333,9.7332,是,1,11.4939759,40.10126537,2.80733945,2.349499441,32.99655106,1.633584022,3021362100,0,1,1,#VALUE!,0,#VALUE!,#VALUE!,1,22.2
603955.SH, 大千生态,18.5,江苏,建筑装饰,Fetching,0.4319,0.8084,0.8324,0.7968,0.9605,0,0.9239,0.9824,0.8751,1.4509,0,0,0,0,0,0,0,0.6909,0.635433333,11.8612,-,0,26.77666811,0,0.087289514,1.689585184,3.147793994,1.559707281,2818904400,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,14.48
603956.SH, 威派格,7.46,上海,机械设备,Fetching,0.45,0.4,0.29,0.3,0.28,0.31,0.27,0,0,0,0,0,0,0,0,0,0,0.38,0.193333333,2.905,是,1,19.63157895,0,0.965517241,2.193015443,6.379175011,2.567986231,4723364522,0,0,1,#VALUE!,0,#VALUE!,#VALUE!,0,15.18
603958.SH, 哈森股份,6.45,江苏,纺织服装,Fetching,-0.092,-0.2,0.044,-0.287,0.084,0.42,0.731,0.64,0.87,0.8,0.71,0,0,0,0,0,0,-0.082666667,0.597,4.3104,-,0,10000,0,-1.138470128,4.706354553,-2.313935762,1.496380846,1434412800,0,0,1,#VALUE!,1,#VALUE!,#VALUE!,0,6.16
603959.SH, 百利科技,10.57,湖南,建筑装饰,Fetching,0.0598,0.0509,-1.42,0.48,0.48,0.53,0.45,0.43,0.51,0.59,0.83,0,0,0,0,0,0,-0.436433333,0.47,1.3247,-,0,10000,0,-1.92858156,0.942745584,0.200379614,7.979165094,6486655664,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,12.36
603960.SH, 克来机电,17.73,上海,机械设备,Fetching,0.19,0.51,0.57,0.48,0.51,0.6,0.51,0.47,0.58,0,0,0,0,0,0,0,1,0.423333333,0.526666667,3.7088,是,1,41.88188976,30.38012809,-0.196202532,3.697013941,-2.786666546,4.780522002,4498333980,0,0,1,#VALUE!,0,#VALUE!,#VALUE!,0,46.95
603963.SH, 大理药业,13.06,云南,医药生物,Fetching,-0.19,0.01,0.08,0.08,0.55,0.83,1,2,1.84,1.89,0,0,0,0,0,0,0,-0.033333333,1.276666667,1.9065,-,0,10000,0,-1.026109661,3.83532584,-2.893605075,6.850249148,2897843000,0,0,1,#VALUE!,0,#VALUE!,#VALUE!,0,7.8
603966.SH, 法兰泰克,11.35,江苏,机械设备,Fetching,0.6,0.73,0.49,0.31,0.41,0.47,0.45,0.5,0.51,0.46,0,0,0,0,0,0,1,0.606666667,0.473333333,4.1501,是,1,18.70879121,0,0.281690141,1.50932115,1.398874304,2.734873858,3408699340,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,15.37
603967.SH, 中创物流,9.98,山东,交通运输,Fetching,0.78,0.66,0.81,0.95,0.94,0.9,0.81,0,0,0,0,0,0,0,0,0,0,0.75,0.57,7.8188,是,1,13.30666667,64.13538982,0.315789474,1.592321737,-8.112856783,1.276410702,3490933770,0,1,0,#VALUE!,1,#VALUE!,#VALUE!,1,13.46
603968.SH, 醋化股份,21.73,江苏,化工,Fetching,0.8512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283733333,0,8.7527,是,1,76.58599624,0,-999,2.541539683,6.219637803,2.482662493,4263408000,0,0,1,#VALUE!,0,#VALUE!,#VALUE!,0,16.71
603969.SH, 银龙股份,4.92,天津,机械设备,Fetching,0.18,0.16,0.2,0.18,0.3,0.36,0.33,0.88,0.81,0.36,0.4,0,0,0,0,0,1,0.18,0.523333333,2.3738,-,0,27.33333333,0,-0.656050955,2.500028248,3.156239874,2.072626169,3994750000,0,0,1,#VALUE!,0,#VALUE!,#VALUE!,0,3.97
603970.SH, 中农立华,29.3,北京,化工,Fetching,0.887,0.6898,0.6191,0.7216,0.8789,0.8172,0.8827,0.8072,0.793,0.6933,0,0,0,0,0,0,1,0.731966667,0.8357,6.0997,是,1,40.02914523,0,-0.124127478,1.313474123,0.609000497,4.803514927,5587202794,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,21.1
603976.SH, 正川股份,20.55,重庆,医药生物,Fetching,0.71,0.35,0.4,0.55,0.91,0.87,0.75,0.85,0,0,0,0,0,0,0,0,0,0.486666667,0.823333333,7.5503,是,1,42.2260274,0,-0.408906883,3.043785071,6.078210309,2.721746156,3411106900,0,0,1,#VALUE!,0,#VALUE!,#VALUE!,0,72.79
603977.SH, 国泰集团,8.04,江西,化工,Fetching,0.43,0.34,0.37,0.22,0.31,0.59,0.59,0.65,0.61,0.41,0.4,0,0,0,0,0,1,0.38,0.61,4.4124,是,1,21.15789474,31.6803065,-0.37704918,1.623623665,4.693059608,1.822137612,5141314290,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,7.05
603978.SH, 深圳新星,18.53,广东,有色金属,Fetching,0.18,0.18,0.59,0.78,1.57,2.21,1.37,1.68,1.4,1.17,0,0,0,0,0,0,1,0.316666667,1.753333333,10.0672,-,0,58.51578947,0,-0.819391635,2.998082997,2.860661087,1.84063096,3567713913,0,0,1,#VALUE!,0,#VALUE!,#VALUE!,0,17.24
603979.SH, 金诚信,25.61,北京,采掘,Fetching,0.79,0.63,0.53,0.5,0.35,0.42,0.63,1.01,1.38,1.15,0.67,0,0,0,0,0,1,0.65,0.686666667,8.5587,是,1,39.4,0,-0.053398058,2.596796645,51.27132754,2.992276864,11956138779,0,0,1,#VALUE!,0,#VALUE!,#VALUE!,0,12.42
603980.SH, 吉华集团,4.65,浙江,化工,Fetching,0.19,0.33,0.62,1.406,0.883,0.956,1.671,2.097,0.565,0.315,0,0,0,0,0,0,1,0.38,1.574666667,6.4116,是,1,12.23684211,76.95143132,-0.758679086,4.447170461,-13.24935029,0.725247988,3479000000,0,1,1,#VALUE!,1,#VALUE!,#VALUE!,1,6.47
603982.SH, 泉峰汽车,20.28,江苏,汽车,Fetching,0.5875,0.6039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.397133333,0,8.317,是,1,51.06597281,0,-999,1.382289036,2.290613356,2.438379223,5634523132,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,20.13
603983.SH, 丸美股份,33.74,广东,化工,Fetching,0.62,1.16,1.37,1.15,0.85,0.64,0.78,0.75,1.21,1.04,0,0,0,0,0,0,1,1.05,0.723333333,7.6753,是,1,32.13333333,0,0.451612903,3.426945648,-3.48372162,4.395919378,9253302179,0,0,1,#VALUE!,0,#VALUE!,#VALUE!,0,52.21
603985.SH, 恒润股份,24.7,江苏,机械设备,Fetching,1.5586,2.2721,0.5695,1.3279,1.2655,1.5786,0.9741,0.6315,0.2362,0.6862,0,0,0,0,0,0,1,1.466733333,1.0614,9.8408,是,1,16.84014363,0,0.38188556,5.193051586,-6.440194613,2.50995854,11215427596,0,0,1,#VALUE!,0,#VALUE!,#VALUE!,0,33.01
603986.SH, 兆易创新,102.47,北京,电子,Fetching,3.53,1.91,2.01,1.43,1.98,2.12,2.1,1.31,0.9,0.86,0.29,0,0,0,0,0,1,2.483333333,1.843333333,20.2003,是,1,41.26308725,30.27717757,0.347197107,6.884544124,-1.816636363,5.07269694,70891680903,1,0,1,#VALUE!,0,#VALUE!,#VALUE!,0,197.5
603987.SH, 康德莱,13.78,上海,医药生物,Fetching,0.66,0.46,0.39,0.33,0.38,0.62,0.6,0.41,0.41,0.36,0.48,0,0,0,0,0,1,0.503333333,0.543333333,4.7045,是,1,27.37748344,0,-0.073619632,1.856495205,-9.588929082,2.929110426,6579378100,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,15.69
603988.SH, 中电电机,9.29,江苏,电气设备,Fetching,0.17,0.73,0.48,0.21,0.28,0.3,0.53,0.86,1,0.88,0.86,0,0,0,0,0,1,0.46,0.563333333,2.5159,是,1,20.19565217,0,-0.183431953,1.801083303,2.27729355,3.692515601,2288496000,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,12.35
603989.SH, 艾华集团,25.68,湖南,电子,Fetching,1.21,0.97,0.86,0.77,0.97,0.88,0.87,1.2,1.07,0.67,0.65,0.51,0.59,0,0,0,1,1.013333333,0.983333333,7.3642,是,1,25.34210526,0,0.030508475,2.260099565,3.177511907,3.48714049,10894165317,0,0,1,#VALUE!,0,#VALUE!,#VALUE!,0,26.8
603990.SH, 麦迪科技,19.07,江苏,计算机,Fetching,0.26,0.24,0.42,0.69,0.64,0.75,0.65,0.65,0.52,0.23,0,0,0,0,0,0,1,0.306666667,0.683333333,6.6163,是,1,62.18478261,0,-0.551219512,4.699419488,-4.886855905,2.882275592,4223706477,0,0,1,#VALUE!,0,#VALUE!,#VALUE!,0,32.13
603991.SH, 至正股份,38,广东,化工,Fetching,-0.72,-0.65,-0.77,0.51,0.54,0.67,0.6,0.73,0.54,0.29,0,0,0,0,0,0,0,-0.713333333,0.666666667,4.2609,-,0,10000,0,-2.07,2.634375675,87.91088024,8.918303645,2907610272,0,0,1,#VALUE!,0,#VALUE!,#VALUE!,0,39.39
603992.SH, 松霖科技,15.54,福建,轻工制造,Fetching,0.75,0.67,0.63,0.66,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0.683333333,0,5.5517,是,1,22.74146341,0,-999,1.614456485,-6.896381452,2.799142605,5782562152,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,18.34
603993.SH, 洛阳钼业,4.55,河南,有色金属,Fetching,0.24,0,0,0,0,0.06,0.05,0.36,0,0.21,0.23,0.21,0.1,0.34,0,0,0,0.08,0.156666667,1.8448,是,1,56.875,0,-0.489361702,1.400627413,0.571093529,2.466392021,1.05E+11,1.00E+00,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,6.25
603995.SH, 甬金股份,27.83,浙江,钢铁,Fetching,2.56,1.78,1.92,1.91,1.25,1.43,0.45,0,0,0,0,0,0,0,0,0,0,2.086666667,0.626666667,15.4251,是,1,13.3370607,31.55112759,2.329787234,1.275539568,1.430822141,1.804202242,13821866539,0,1,0,#VALUE!,0,#VALUE!,#VALUE!,0,26.02
603996.SH, *ST中新,0,浙江,家用电器,Fetching,-1.43,-2.3,-6.5,-0.26,0.49,0.39,0.72,0.68,0.74,1.08,0,0,0,0,0,0,0,-3.41,0.596666667,-7.9596,-,0,10000,0,-6.715083799,0.079319827,-1.143378539,0,117058500,0,0,0,#VALUE!,1,#VALUE!,#VALUE!,1,1.82
603997.SH, 继峰股份,15.28,浙江,汽车,Fetching,0.12,-0.17,0.29,0.48,0.46,0.59,0.44,0.56,1.02,0.81,0.77,0,0,0,0,0,0,0.08,0.53,4.159,-,0,191,155.8008863,-0.849056604,1.073483519,0.016333611,3.673960087,13647130040,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,7.54
603998.SH, 方盛制药,8.01,湖南,医药生物,Fetching,0.16,0.15,0.18,0.17,0.14,0.16,0.64,0.96,0.9,0.81,0.63,0,0,0,0,0,1,0.163333333,0.586666667,2.7852,是,1,49.04081633,91.96736285,-0.721590909,0.69029181,1.862850439,2.875915554,2641092720,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,5.99
603999.SH, 读者传媒,5.88,甘肃,传媒,Fetching,0.15,0.13,0.11,0.07,0.131,0.29,0.56,0.78,0.9,0.81,0.81,0,0,0,0,0,1,0.13,0.543333333,3.2286,是,1,45.23076923,0,-0.760736196,4.481959019,-2.218161581,1.821222821,2937600000,0,0,1,#VALUE!,0,#VALUE!,#VALUE!,0,5.52
605001.SH, 威奥股份,7.97,山东,机械设备,Fetching,0,0,1.04,0.95,0.74,0.56,0,0,0,0,0,0,0,0,0,0,0,0.346666667,0.186666667,6.6361,-,0,22.99038462,0,0.857142857,1.856620929,2.060617594,1.201006615,2306240820,0,0,0,#VALUE!,1,#VALUE!,#VALUE!,0,17.2
605003.SH, 众望布艺,17.77,浙江,纺织服装,Fetching,1.34,1.96,1.88,1.36,1,0,0,0,0,0,0,0,0,0,0,0,0,1.726666667,0,9.8707,是,1,10.29150579,0,-999,5.385620905,-3.477472097,1.800277589,2069100000,0,1,1,#VALUE!,0,#VALUE!,#VALUE!,1,29.38
605005.SH, 合兴股份,15.18,浙江,汽车,Fetching,0.49,0.53,0.36,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46,0,3.5764,是,1,33,0,-999,3.740257221,-13.03309731,4.244491668,6631879965,0,0,1,#VALUE!,0,#VALUE!,#VALUE!,0,0
605006.SH, 山东玻纤,8.15,山东,化工,Fetching,1.09,0.4,0.37,0.42,0.3,0.33,0.32,0.28,0.15,0,0,0,0,0,0,0,1,0.62,0.31,4.505,是,1,13.14516129,10.07271745,1,1.133620422,1.69041116,1.809100999,5484041971,0,1,0,#VALUE!,0,#VALUE!,#VALUE!,0,8.26
605007.SH, 五洲特纸,18.85,浙江,轻工制造,Fetching,0.98,0.93,0.55,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0.82,0,4.8941,是,1,22.98780488,0,-999,1.225071318,1.834777099,3.851576388,6016169260,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,24.19
605008.SH, 长鸿高科,16.31,浙江,化工,Fetching,0.29,0.7,0.52,0.44,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0.503333333,0,2.8378,-,0,32.40397351,0,-999,1.622875294,2.863418509,5.747409965,10245967603,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,24.78
605009.SH, 豪悦护理,51.87,浙江,轻工制造,Fetching,2.28,6.95,3.94,2.32,0.84,0,0,0,0,0,0,0,0,0,0,0,0,4.39,0,18.7282,是,1,11.81548975,0,-999,2.903653898,-3.012677171,2.769620145,6351635794,0,1,1,#VALUE!,0,#VALUE!,#VALUE!,0,190.3
605016.SH, 百龙创园,21.67,山东,农林牧渔,Fetching,0.9,1.01,0.87,0.69,0.67,0.8,0,0,0,0,0,0,0,0,0,0,0,0.926666667,0.266666667,9.491,是,1,23.38489209,0,2.475,11.68158333,-4.184725858,2.283215678,4404271200,0,0,1,#VALUE!,0,#VALUE!,#VALUE!,0,0
605018.SH, 长华股份,10.24,浙江,汽车,Fetching,0.37,0.52,0.55,0.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48,0,4.8435,是,1,21.33333333,0,-999,2.132370033,-19.05658321,2.114173635,6005995045,0,0,1,#VALUE!,0,#VALUE!,#VALUE!,0,12.4
605050.SH, 福然德,12.8,上海,交通运输,Fetching,0.78,0.81,0.78,0.82,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0.79,0,7.2257,是,1,16.20253165,0,-999,1.820006913,1.689446667,1.771454669,6003000000,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,10.81
605055.SH, 迎丰股份,6.04,浙江,纺织服装,Fetching,0.19,0.22,0.32,0.44,0.53,1.13,0,0,0,0,0,0,0,0,0,0,0,0.243333333,0.376666667,2.6144,-,0,24.82191781,0,-0.353982301,0.609961743,3.298680165,2.310281518,2767600000,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,0
605058.SH, 澳弘电子,18.65,江苏,电子,Fetching,1,1.1,1.16,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1.086666667,0,10.0129,是,1,17.16257669,0,-999,1.866351543,-9.096811456,1.86259725,2668390147,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,24.03
605060.SH, 联德股份,25.81,浙江,机械设备,Fetching,0.7,0.94,0.94,0.89,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,7.8157,是,1,30.01162791,0,-999,4.840536174,-10.40927784,3.302327367,5150400000,0,0,1,#VALUE!,0,#VALUE!,#VALUE!,0,0
